"CSV file for plotted parameters
Date: Fri Aug 18 12:55:26 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.Rear wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )"
28.23333333,1.40160314,-49.88929750,-0.17890848,0.02065365,-0.78827688,7.85721657,0.30877773,-0.01667717,0.03953945,45.18345491,5.69315305,8.48454566,-79.06222279,-126.04145779,5.77765497
28.25000000,1.40264003,-49.91922918,-0.17625680,0.04862071,-0.68920535,7.71471653,0.03121100,0.10383760,-0.14915056,-16.65398935,7.23072439,-11.32133770,-79.89940215,-134.25881484,5.77325650
28.26666667,1.40580526,-49.94911787,-0.17596038,0.08979196,-0.79052049,7.59986009,0.04466751,-0.10595159,-0.12039544,0.80737560,-12.58732164,1.72530294,-81.21818039,-149.55222151,5.77276373
28.28333333,1.41090094,-49.97894525,-0.17812795,0.13447237,-1.07839751,7.50483803,0.04841193,-0.30126875,-0.10008354,0.22466502,-11.71904824,1.21872127,-82.37820385,-130.19932767,5.76997074
28.30000000,1.41167010,-50.00883011,-0.17564687,0.15405359,-1.04280409,7.36070320,0.02329924,0.03765318,-0.15081746,-1.50674493,20.33523554,-3.04396710,-82.82129749,-105.47255800,5.76536581
28.31666667,1.41440092,-50.03870752,-0.17556310,0.17205345,-1.20320003,7.23133918,0.02150444,-0.16758004,-0.13592116,-0.10769602,-12.31397605,0.89377407,-84.04454278,-137.51786411,5.76511720
28.33333333,1.41884034,-50.06861439,-0.17787773,0.18443808,-1.53082494,7.11792549,0.01580249,-0.34271686,-0.11979966,-0.34210627,-10.50824949,0.96731144,-85.08009271,-116.30589948,5.76274776
28.35000000,1.41933419,-50.09783711,-0.17685980,0.29992512,-1.55022889,6.97241349,0.12503426,-0.01967573,-0.15240929,6.55395748,19.38234182,-1.95648210,-85.45335940,-91.90575158,5.75878895
28.36666667,1.42054978,-50.12952252,-0.17362097,0.12565475,-1.69885734,6.79718256,-0.17729303,-0.15496098,-0.18400453,-18.13965644,-8.11711459,-1.89573939,-86.44228198,-120.11061877,5.75878475
28.38333333,1.42391863,-50.16108312,-0.17286686,-0.04494082,-2.00955499,6.68452915,-0.17482966,-0.32527869,-0.11813794,0.14788840,-10.21921615,3.95195087,-87.39582703,-105.81978219,5.75793510
28.40000000,1.42713422,-50.19052024,-0.17483104,0.25273089,-2.18932294,6.68351334,0.31175979,-0.18825054,-0.00140440,29.19555454,8.22125700,7.00406968,-87.92700823,-83.05561630,5.75492831
28.41666667,1.43081299,-50.22027852,-0.17904005,0.52224522,-2.48314014,6.62748354,0.28462589,-0.30728141,-0.06070512,-1.62805290,-7.14236231,-3.55795656,-88.69908265,-88.90437924,5.75203865
28.43333333,1.43097688,-50.25529213,-0.17648251,0.19498224,-2.61843837,6.42433411,-0.33324060,-0.14035103,-0.21340975,-37.07207767,10.01520965,-9.16216037,-88.97057861,-68.75869063,5.74878859
28.45000000,1.43158680,-50.28531146,-0.17371556,0.18879851,-2.75497131,6.30512244,-0.00062383,-0.14255847,-0.12517912,19.95716381,-0.13271897,5.29361542,-89.60512458,-80.97859872,5.74908533
28.46666667,1.43276104,-50.31503006,-0.17298679,0.35714545,-2.92003616,6.21940341,0.18073602,-0.17242644,-0.09047727,10.88160103,-1.79210587,2.08212382,-90.22773370,-77.57601309,5.74883387
28.48333333,1.43451805,-50.34509786,-0.17447195,0.49089607,-3.18025897,6.10646344,0.14635620,-0.27162319,-0.12011649,-2.06281254,-5.95195702,-1.77833633,-90.83928376,-69.84279452,5.74794242
28.50000000,1.43687851,-50.37544984,-0.17824230,0.59479563,-3.51598800,5.98537337,0.11620877,-0.35035942,-0.12991422,-1.80888367,-4.72435699,-0.58779833,-91.30688736,-52.99618301,5.74643486
28.51666667,1.43656215,-50.41035662,-0.17659540,0.18563285,-3.72357334,5.76484980,-0.41389337,-0.21580835,-0.23194674,-31.80616217,8.07286281,-6.12183120,-91.37946249,-35.33256147,5.74439528
28.53333333,1.43608951,-50.44009126,-0.17359286,0.23491774,-3.89072955,5.61929247,0.06173190,-0.17448614,-0.15273236,28.53782857,2.47851430,4.75256119,-91.68629305,-41.93422833,5.74503199
28.55000000,1.43586826,-50.46997597,-0.17251653,0.35800204,-4.07728672,5.48749380,0.13848272,-0.19464714,-0.13869480,4.60504565,-1.20971793,0.84227895,-92.00950861,-40.37323357,5.74575557
28.56666667,1.43599819,-50.50031854,-0.17357160,0.43198416,-4.31271051,5.34678444,0.08825262,-0.24551616,-0.14865194,-3.01383394,-3.05226641,-0.59740232,-92.29379994,-32.35395214,5.74616156
28.58333333,1.43644197,-50.53096650,-0.17694144,0.47229351,-4.58057721,5.20783461,0.05349309,-0.27935571,-0.14727912,-2.08558630,-2.03048640,0.08242388,-92.47360515,-20.22516019,5.74617455
28.60000000,1.43551798,-50.56599948,-0.17474913,0.00432628,-4.79482597,5.01310508,-0.47338779,-0.22351387,-0.20417022,-31.61285114,3.35039867,-3.41339519,-92.43209006,-8.44749104,5.74588108
28.61666667,1.43457040,-50.59582062,-0.17185877,-0.04182160,-5.00090641,4.86147686,-0.03476886,-0.21585856,-0.15813437,26.31744722,0.45822683,2.76187824,-92.50615928,-7.56425913,5.74692779
28.63333333,1.43421582,-50.62402796,-0.17163274,0.18163537,-5.23228789,4.74940939,0.24446942,-0.24215941,-0.11718485,16.75433262,-1.57813837,2.45700452,-92.56005552,-1.51495441,5.74794925
28.65000000,1.43323428,-50.65284566,-0.17327113,0.41292747,-5.43715601,4.60401434,0.25636411,-0.21374799,-0.15270913,0.71360715,1.70429507,-2.13141914,-92.45967126,9.37912968,5.74835326
28.66666667,1.43156020,-50.68220923,-0.17712477,0.58769280,-5.61720861,4.41476074,0.20210239,-0.18682086,-0.19890353,-3.25578344,1.61524064,-2.77166537,-92.31689842,14.73955078,5.74937604
28.68333333,1.43010114,-50.71620352,-0.17467294,0.21992922,-5.87661820,4.18615024,-0.36114771,-0.26996762,-0.24010631,-33.79507552,-4.98903986,-2.47217368,-92.21273175,19.21378696,5.75105988
28.70000000,1.42869057,-50.74640274,-0.17273365,0.12384568,-6.10531588,4.02564873,-0.08307578,-0.23898895,-0.16787666,16.68465712,1.85772325,4.33362572,-91.93874773,34.53846863,5.75248631
28.71666667,1.42754600,-50.77543229,-0.17336200,0.27733538,-6.33360523,3.89341856,0.17573531,-0.23858064,-0.13849235,15.52873078,0.02435061,1.76309430,-91.65545394,39.81215984,5.75382455
28.73333333,1.42561447,-50.80510966,-0.17522156,0.58130412,-6.51271391,3.73784455,0.33654047,-0.18634396,-0.16329519,9.64824917,3.13397194,-1.48813256,-91.24807043,48.60171200,5.75488599
28.75000000,1.42342777,-50.83935613,-0.17020582,0.30430132,-6.73170527,3.53043029,-0.26502756,-0.22765288,-0.21752072,-36.09418932,-2.47909079,-3.25362858,-90.86450919,51.67379084,5.75673135
28.76666667,1.42142474,-50.87360731,-0.16783997,0.01850264,-6.88181892,3.39950471,-0.28303753,-0.15681460,-0.13658101,-1.08040991,4.24979478,4.85631298,-90.32329309,62.90578559,5.75880813
28.78333333,1.42094315,-50.90346620,-0.17017840,0.20203963,-7.13454134,3.31018198,0.20361187,-0.26447120,-0.09334899,29.19904470,-6.45971019,2.59387574,-89.99089551,62.13998452,5.76061721
28.80000000,1.41888978,-50.93390663,-0.17486163,0.32434161,-7.26891082,3.17411610,0.14593695,-0.14006052,-0.14200869,-3.46057279,7.46433515,-2.91953338,-89.25671023,81.40700889,5.76092780
28.81666667,1.41662198,-50.96383411,-0.17077797,0.23871674,-7.47611503,3.01200140,-0.06788163,-0.21615372,-0.16942686,-12.82914413,-4.56568302,-1.64509289,-88.75079708,76.77265911,5.76281613
28.83333333,1.41351628,-50.99398872,-0.16931214,0.12578549,-7.56411496,2.87310890,-0.09922586,-0.09169413,-0.14448932,-1.88060898,7.46746330,1.49628280,-87.94566999,91.42284318,5.76492681
28.85000000,1.40965014,-51.02432517,-0.17049696,-0.00933246,-7.54168036,2.75727425,-0.12555106,0.02361564,-0.12022542,-1.57948937,6.91855168,1.45582290,-87.19912492,84.82060015,5.76784605
28.86666667,1.40779545,-51.05121305,-0.17470310,0.43769118,-7.72764280,2.64287377,0.48403764,-0.19429466,-0.11946543,36.57533314,-13.07458981,0.04557510,-86.87970986,75.22030357,5.77147273
28.88333333,1.40551580,-51.08252455,-0.17377714,0.38684792,-7.94604451,2.45749785,-0.02677332,-0.22731985,-0.19395294,-30.64879699,-1.98268703,-4.46946502,-86.12514352,102.30716179,5.77302191
28.90000000,1.40239919,-51.11701499,-0.16894756,-0.06899368,-8.08652290,2.27424354,-0.45059376,-0.14658117,-0.19043609,-25.42919579,4.84420859,0.21105738,-85.17935429,114.08685521,5.77503436
28.91666667,1.40122158,-51.14697970,-0.16850268,0.06023828,-8.33347015,2.19221928,0.14759720,-0.25860907,-0.08499562,35.89160855,-6.72232090,6.32622700,-84.46725105,112.90065109,5.77782545
28.93333333,1.39790031,-51.17738269,-0.17067847,0.14263876,-8.39044314,2.07073408,0.10479051,-0.05943904,-0.12597200,-2.56845840,11.95002543,-2.45854025,-83.27864343,132.90194055,5.77869780
28.95000000,1.39281593,-51.20814583,-0.17548755,0.18580635,-8.27895473,1.92744199,0.06695627,0.11717541,-0.14813506,-2.27006547,10.59685156,-1.32979266,-82.21074106,119.81152735,5.78172849
28.96666667,1.39016012,-51.23793139,-0.17335314,0.21033729,-8.46043741,1.78206966,0.04784780,-0.18952632,-0.15126834,-1.14652039,-18.40206581,-0.18800190,-81.75373775,102.70939487,5.78653379
28.98333333,1.38678429,-51.27028241,-0.16869445,-0.09167518,-8.55760516,1.64267901,-0.29466809,-0.10160434,-0.14446825,-20.55096426,5.27525664,0.40803406,-80.63861896,137.00690967,5.78881133
29.00000000,1.38440839,-51.30025171,-0.16741054,-0.00927600,-8.73344756,1.51952833,0.10567398,-0.18425393,-0.12733551,24.02057728,-4.95917636,1.02789308,-79.73022713,134.41943883,5.79178315
29.01666667,1.37983396,-51.33056075,-0.16885940,0.03611675,-8.69798440,1.37019443,0.07123203,0.03717312,-0.15456755,-2.06654617,13.28553870,-1.63390382,-78.39601904,149.70395349,5.79376217
29.03333333,1.37340833,-51.36116724,-0.17300594,0.04868294,-8.47809377,1.20477577,0.03902693,0.23039546,-0.17111339,-1.93231384,11.59336409,-0.99275867,-77.22380347,131.72152097,5.79793779
29.05000000,1.37028193,-51.39678780,-0.16958850,-0.52882057,-8.48315025,1.13625454,-0.59417809,-0.00559248,-0.07094815,-37.99231376,-14.15923057,6.00992775,-76.63163860,109.65032711,5.80404309
29.06666667,1.36982673,-51.42668121,-0.17111279,-0.30526774,-8.71562408,1.11573801,0.23731618,-0.24359435,-0.01947082,49.88965086,-14.28006222,3.08867401,-75.89871730,131.51815639,5.80659018
29.08333333,1.36778106,-51.45600755,-0.17495020,0.16407510,-8.84849899,1.03996431,0.50360926,-0.13924320,-0.07824849,15.97750490,6.26070006,-3.52661030,-74.59267812,162.10239848,5.80652043
29.10000000,1.36435929,-51.48935671,-0.17329942,0.11794805,-8.90764624,0.90261347,-0.02610596,-0.06158889,-0.14226220,-31.78299536,4.65841771,-3.84107893,-73.31162795,160.36912370,5.80814362
29.11666667,1.36057954,-51.52470705,-0.17054032,-0.16554754,-8.88723385,0.79371840,-0.27923849,0.02132903,-0.11267142,-15.18794492,4.97506801,1.77544651,-72.05092030,158.14274057,5.81117365
29.13333333,1.35799058,-51.55459575,-0.17329747,0.13202541,-8.97827699,0.68547533,0.32921825,-0.09537301,-0.11194932,36.50742522,-7.00203684,0.04324603,-71.03842917,152.54173346,5.81453449
29.15000000,1.35446220,-51.58838060,-0.17203339,-0.00456020,-8.99149649,0.55287738,-0.12134633,-0.01369085,-0.13716776,-27.03392254,4.90071202,-1.51324305,-69.70150148,168.22314164,5.81668829
29.16666667,1.35014887,-51.62479480,-0.16824298,-0.46479979,-8.89604102,0.44218114,-0.46393988,0.09949108,-0.11492016,-20.55559598,6.79092285,1.33483107,-68.36662393,164.11781792,5.81979407
29.18333333,1.34756956,-51.65516471,-0.17056376,-0.30061743,-8.96958174,0.32300514,0.19130988,-0.07783344,-0.12277003,39.31504511,-10.63880827,-0.47122435,-67.40319785,153.47287925,5.82369291
29.20000000,1.34369523,-51.68467550,-0.17584760,0.05202981,-8.95912719,0.15442432,0.39679912,0.01056968,-0.17440476,12.32932886,5.30413005,-3.09812478,-66.02380657,173.76185724,5.82577827
29.21666667,1.33947668,-51.71986129,-0.17322578,-0.25724453,-8.94354069,-0.03593215,-0.29285451,0.01596947,-0.19694213,-41.37928679,0.32419441,-1.35263135,-64.76424882,168.44526699,5.82923645
29.23333333,1.33549687,-51.75019592,-0.16921510,-0.38230275,-8.95479073,-0.20723011,-0.10305612,-0.01276978,-0.17713064,11.38797963,-1.72423207,1.18850437,-63.52877069,170.04232485,5.83300341
29.25000000,1.33058330,-51.77942132,-0.16827250,-0.27179972,-8.88892455,-0.40212960,0.14737142,0.06782281,-0.20201932,15.02567862,4.83557038,-1.49335016,-62.14268594,175.53655525,5.83648886
29.26666667,1.32326215,-51.80881555,-0.17018473,-0.18093545,-8.58457296,-0.61810743,0.12950682,0.31783024,-0.22480488,-1.07190616,15.00054158,-1.36718042,-60.63792336,169.02125584,5.84086280
29.28333333,1.31396091,-51.83834262,-0.17486915,-0.10600419,-8.08357654,-0.85010391,0.11368109,0.52403801,-0.24169433,-0.94962195,12.37267074,-1.01336802,-59.39498460,139.66087515,5.84762095
29.30000000,1.31001566,-51.87324069,-0.17148599,-0.65288366,-7.92749234,-0.91810897,-0.56277243,0.16298096,-0.07160191,-40.58735027,-21.66321942,10.20560499,-58.97057790,106.98125029,5.85661611
29.31666667,1.30748279,-51.90330916,-0.17269281,-0.41864372,-7.94115644,-0.98766334,0.25534975,-0.01498295,-0.07200300,49.08745171,-10.67650025,-0.02430233,-58.12823743,134.82540677,5.85979827
29.33333333,1.30333163,-51.93348618,-0.17660831,-0.17926522,-7.83621623,-1.12040978,0.26975562,0.10917321,-0.13826787,0.86434401,7.44938139,-3.97596446,-56.87066321,152.56552933,5.86158123
29.35000000,1.29897327,-51.96513382,-0.17409490,-0.25810622,-7.75427965,-1.28616900,-0.05901842,0.08514670,-0.17230485,-19.72647798,-1.44131439,-2.04237507,-55.85918324,140.34642110,5.86508616
29.36666667,1.29422602,-51.99858023,-0.17082367,-0.55190254,-7.58442880,-1.42009122,-0.28894614,0.17688059,-0.14024250,-13.79564214,5.50407722,1.92372701,-54.71988685,141.86258088,5.86881232
29.38333333,1.28974381,-52.02886560,-0.17198311,-0.43395841,-7.46209368,-1.58210488,0.14572409,0.12665719,-0.16929583,26.08031325,-3.01293138,-1.74338498,-53.78762574,130.58940521,5.87293063
29.40000000,1.28423234,-52.05904628,-0.17573899,-0.21545223,-7.27588105,-1.79019916,0.25676832,0.19377345,-0.21721788,6.66262700,4.02708688,-2.87536211,-52.73165031,132.73885320,5.87674939
29.41666667,1.27923082,-52.09377783,-0.17370855,-0.52250267,-7.11101564,-1.97432611,-0.29739743,0.17141117,-0.19240773,-33.25003524,-1.34128901,1.48843021,-51.86234710,122.36947633,5.88167841
29.43333333,1.27472375,-52.12379100,-0.17098961,-0.45892571,-6.97071826,-2.11111310,0.08413591,0.14569608,-0.14341593,22.89214176,-1.54236782,2.93924515,-50.97578637,120.92224907,5.88603273
29.45000000,1.26851908,-52.15381968,-0.17109234,-0.39785270,-6.66120219,-2.26063342,0.08253802,0.32295283,-0.15788994,-0.09588569,10.63545193,-0.86844565,-49.90651703,120.21716516,5.88982746
29.46666667,1.26097550,-52.18386439,-0.17394976,-0.33935838,-6.21693594,-2.41870312,0.07981845,0.46416645,-0.16747601,-0.16321074,8.47287728,-0.57515002,-49.05234499,96.09723478,5.89534851
29.48333333,1.25246951,-52.21392723,-0.17949602,-0.28362738,-5.67476237,-2.58166663,0.07603885,0.56683131,-0.17282171,-0.22683312,6.15994373,-0.32071851,-48.42863450,70.24203231,5.90220820
29.50000000,1.24787207,-52.24373388,-0.17833485,-0.17781626,-5.50215105,-2.71320799,0.12421942,0.18020457,-0.13782191,2.89076769,-23.19756817,2.10000692,-48.48615698,43.97999541,5.91018761
29.51666667,1.24316443,-52.27402337,-0.17620583,-0.08913573,-5.32579948,-2.84669022,0.10605455,0.18435019,-0.13958861,-1.08991709,0.24882654,-0.10602016,-47.94833940,72.02416107,5.91391691
29.53333333,1.23781158,-52.30673369,-0.17195234,-0.29831012,-5.07798059,-2.97984915,-0.20640374,0.25904433,-0.13974622,-18.74751814,4.48171794,-0.00946573,-47.39561190,66.48980287,5.91780244
29.55000000,1.23187333,-52.33939330,-0.17045868,-0.50250447,-4.75848581,-3.10553811,-0.20254677,0.33364957,-0.13347171,0.23154060,4.47669646,0.37634747,-46.92735068,52.99459779,5.92236523
29.56666667,1.22558144,-52.37201652,-0.17169076,-0.70311064,-4.39010370,-3.22175989,-0.20036711,0.38447117,-0.12537165,0.13095602,3.04977194,0.48586540,-46.60209374,36.95941013,5.92753443
29.58333333,1.22064621,-52.40256587,-0.17621776,-0.41844368,-4.20722765,-3.36502953,0.30934784,0.19003402,-0.15147695,30.58311757,-11.66568932,-1.56647105,-46.60963858,21.03916246,5.93308643
29.60000000,1.21550984,-52.43322367,-0.17233927,-0.43308188,-4.00451707,-3.50846805,-0.00457418,0.21115873,-0.15139631,-18.83538499,1.26805631,0.00460893,-46.37318860,31.42502026,5.93720364
29.61666667,1.21011868,-52.46390185,-0.17113988,-0.45011132,-3.77072667,-3.64874213,-0.00787372,0.24368779,-0.14843933,-0.19796017,1.95177272,0.17742805,-46.16962259,23.08108939,5.94154341
29.63333333,1.20461643,-52.49460212,-0.17261372,-0.46964925,-3.52031124,-3.78493043,-0.01139201,0.26108348,-0.14442779,-0.21108118,1.04377082,0.24070373,-46.05748851,12.80114128,5.94615778
29.65000000,1.19985450,-52.52338362,-0.17727823,-0.07787259,-3.36316437,-3.90265423,0.41766809,0.16397424,-0.12384290,25.74362551,-5.82652563,1.23510436,-46.10177989,3.06349225,5.95089704
29.66666667,1.19408388,-52.55737755,-0.17481043,-0.29892031,-3.15603199,-4.06078542,-0.22206451,0.21636372,-0.16603920,-38.38399495,3.14432714,-2.53216398,-46.05243773,5.27303123,5.95486612
29.68333333,1.18856382,-52.59137172,-0.17503316,-0.52035257,-2.95985225,-4.20487723,-0.22383348,0.20435643,-0.15214282,-0.10601664,-0.72005448,0.83362769,-46.10713956,-5.79529840,5.95989839
29.70000000,1.18319404,-52.62170147,-0.17099107,-0.49816244,-2.77954806,-4.34137509,0.03039370,0.18753768,-0.14443359,15.25373778,-1.00877070,0.46240622,-46.18456150,-10.78308123,5.96465591
29.71666667,1.17808718,-52.65209722,-0.16958330,-0.48175770,-2.62207970,-4.47290212,0.02366914,0.16371788,-0.13898692,-0.40347354,-1.42916383,0.32680925,-46.32501470,-15.64689631,5.96925926
29.73333333,1.17330296,-52.68256572,-0.17081432,-0.47317775,-2.49255070,-4.59848426,0.01485267,0.13454287,-0.13250415,-0.52898637,-1.75047930,0.38897319,-46.49782936,-19.26586716,5.97359666
29.75000000,1.16869788,-52.70920121,-0.17681651,-0.00461916,-2.36525805,-4.69092179,0.49477548,0.13289648,-0.09726864,28.79537106,-0.09876578,2.11413442,-46.61841792,-21.44460412,5.97761292
29.76666667,1.16268385,-52.74227677,-0.17279002,-0.31787314,-2.13335693,-4.82223130,-0.32264137,0.24245883,-0.13808420,-49.04500641,6.57494248,-2.44939142,-46.77515519,-27.24597333,5.98145284
29.78333333,1.15753915,-52.77536537,-0.17146595,-0.63276987,-1.96795874,-4.92977363,-0.32572894,0.17226512,-0.11397913,-0.18506506,-4.21085989,1.44601322,-47.17285683,-44.20560829,5.98677560
29.80000000,1.15314508,-52.80603205,-0.17344056,-0.38426521,-1.88161235,-5.00557944,0.26289969,0.08971408,-0.08013832,35.31782676,-4.95255002,2.03022306,-47.52341908,-43.23919529,5.99117383
29.81666667,1.14943674,-52.83665363,-0.17787385,-0.04674995,-1.88749567,-5.08982921,0.35634647,-0.00649263,-0.08815477,5.60680189,-5.77217944,-0.48107953,-47.91057847,-40.43320475,5.99479953
29.83333333,1.14275500,-52.87272523,-0.17375257,-0.38950839,-1.67821979,-5.25280371,-0.35362543,0.21850235,-0.17141732,-42.59831973,13.49983794,-4.99590313,-47.99788957,-33.76286944,5.99774587
29.85000000,1.13773395,-52.90342938,-0.17541075,-0.11948769,-1.59607966,-5.35059593,0.28569067,0.08556146,-0.10274713,38.35917964,-7.97562186,4.11981986,-48.51174632,-59.77012577,6.00379759
29.86666667,1.13333725,-52.93428400,-0.17963490,0.13216042,-1.58519007,-5.45186412,0.26646892,0.01141528,-0.10600576,-1.15331276,-4.44849630,-0.19564274,-48.97697405,-52.54620752,6.00807531
29.88333333,1.12643472,-52.97066232,-0.17561792,-0.28121170,-1.39445515,-5.61928111,-0.42832339,0.19950929,-0.17551951,-41.68754779,11.28574640,-4.17092030,-49.21321313,-48.38128551,6.01171630
29.90000000,1.12058557,-53.00126317,-0.17521156,-0.09990900,-1.28508953,-5.74764773,0.19300265,0.11407982,-0.13476870,37.27980793,-5.12473983,2.44450307,-49.75636076,-70.45851364,6.01795968
29.91666667,1.11407423,-53.03484349,-0.17166352,-0.27988606,-1.14690289,-5.90578172,-0.18495709,0.14415916,-0.16603904,-22.67760189,1.80491543,-1.87628134,-50.26979731,-68.17897954,6.02305321
29.93333333,1.11370950,-53.06842932,-0.17037765,-0.50035782,-1.34235450,-5.84830081,-0.23218473,-0.20426206,0.06157195,-2.83358613,-20.90507875,13.65655718,-51.18674803,-76.09522993,6.02874655
29.95000000,1.11332533,-53.09968537,-0.17257650,-0.25217332,-1.51103361,-5.71183910,0.25633992,-0.17569844,0.14401515,29.31150962,1.71353143,4.94667140,-51.40288601,-39.66653606,6.02825928
29.96666667,1.11344519,-53.13097768,-0.17741041,-0.01301244,-1.73754217,-5.58170892,0.24658558,-0.23688340,0.13676599,-0.58536514,-3.67146487,-0.43477522,-51.74584066,-37.99325671,6.02791057
29.98333333,1.10892175,-53.16637139,-0.17590695,-0.25307162,-1.16672958,-5.24751199,-0.26025552,0.59856308,0.34847060,-30.41060658,50.12631847,12.70245037,-51.15561174,-26.57660818,6.02686167
30.00000000,1.10800216,-53.19771905,-0.17277046,-0.28375431,-1.14903507,-5.15444530,-0.03410023,0.01898591,0.09735143,13.57049288,-34.77214445,-15.06759193,-52.58340492,-117.65672137,6.03137199
30.01666667,1.10859453,-53.22909143,-0.17233318,-0.32106133,-1.25301132,-5.03269653,-0.04174014,-0.10820935,0.12803994,-0.45839241,-7.63171619,1.84131206,-53.22671834,-69.51654356,6.03172566
30.03333333,1.10939549,-53.25733672,-0.17640186,0.00533652,-1.35203894,-4.86395279,0.33778588,-0.10321440,0.17694767,22.77156307,0.29967806,2.93446253,-53.60535224,-56.21711338,6.03064115
30.05000000,1.10525169,-53.28995849,-0.17401955,-0.17669555,-0.78401921,-4.60842885,-0.19560933,0.59522756,0.26664898,-32.00382309,41.90615346,5.38236840,-53.35924934,-55.15855284,6.02914209
30.06666667,1.10312934,-53.32254738,-0.17452717,-0.35569644,-0.41053087,-4.33250272,-0.19046035,0.39245365,0.28711387,0.30971274,-12.16478876,1.22742191,-54.56307972,-135.12726021,6.03328983
30.08333333,1.10516784,-53.35007872,-0.18051648,0.10577262,-0.51833587,-4.12498563,0.48148711,-0.11241911,0.21755056,40.31724384,-30.29151098,-4.17392180,-55.99051612,-131.56305505,6.03521241
30.10000000,1.10154952,-53.38159069,-0.17732528,0.01504353,-0.10619582,-4.00504290,-0.09569538,0.43145928,0.12605712,-34.63116783,32.63191898,-5.48890238,-56.13487945,-87.55173163,6.03266973
30.11666667,1.09804694,-53.41342055,-0.17616286,-0.11719833,0.24105268,-3.91348916,-0.13837007,0.36372311,0.09555074,-2.56030415,-4.06381367,-1.83054107,-57.31740963,-149.90082603,6.03618010
30.13333333,1.10112879,-53.44105287,-0.18016377,0.17646792,0.15964023,-3.67219024,0.30840965,-0.08538557,0.25264226,26.80693394,-26.94618228,9.42539760,-58.90336896,-157.53014311,6.03949487
30.15000000,1.09720886,-53.47298667,-0.17719047,-0.09049952,0.33533483,-3.96404953,-0.28088701,0.18421596,-0.30549377,-35.35795710,16.17573138,-33.48782749,-59.55245186,-119.05789320,6.03588067
30.16666667,1.09665636,-53.50357863,-0.17340792,-0.15068348,0.64889322,-3.89187372,-0.06237516,0.32851590,0.07488838,13.11097333,8.65866679,22.82254455,-60.50341098,-149.71830253,6.03976639
30.18333333,1.09861867,-53.53427279,-0.17244098,-0.22058212,0.71442723,-3.79898380,-0.07204040,0.06894182,0.09704437,-0.57985060,-15.57432148,1.32929526,-62.05990859,-174.76795305,6.04011598
30.20000000,1.10087955,-53.56238773,-0.17553494,0.05568707,0.81386433,-3.60015498,0.29208488,0.10442976,0.20804471,21.84752464,2.12928908,6.66002358,-63.16629207,-157.10618942,6.03785107
30.21666667,1.10505462,-53.59057555,-0.18139061,0.32073932,0.68699292,-3.41807643,0.28005897,-0.13348501,0.19021861,-0.72164566,-14.27466893,-1.06942118,-64.63972645,-166.64412582,6.03539578
30.23333333,1.10040677,-53.62332526,-0.18032095,0.04158350,1.09776393,-3.51417251,-0.29389724,0.43047472,-0.09925909,-34.43747769,33.83721263,-17.36843307,-65.18313904,-144.93100635,6.03095809
30.25000000,1.09614563,-53.65440340,-0.17716102,0.01351541,1.42436811,-3.62846832,-0.03202690,0.34207649,-0.11949700,15.71258012,-5.30274772,-1.21458184,-66.80542525,-209.25546088,6.03582138
30.26666667,1.09582183,-53.68536777,-0.17338417,0.07005524,1.59642454,-3.59301308,0.06018698,0.18014996,0.03724714,5.53286829,-9.71556331,9.40465185,-68.56055867,-215.55486403,6.04016182
30.28333333,1.09834626,-53.71651638,-0.17239084,0.10747010,1.47342334,-3.54595764,0.04050066,-0.12888271,0.04905907,-1.18118672,-18.54193784,0.70870345,-70.43523485,-210.90936853,6.04028242
30.30000000,1.10335045,-53.74781241,-0.17416664,0.12965134,1.09395066,-3.48862564,0.02457307,-0.39750618,0.05920055,-0.95566031,-16.11741681,0.60849059,-72.06533205,-183.41368901,6.03742678
30.31666667,1.11038413,-53.77919427,-0.17869185,0.14311607,0.50450082,-3.42333622,0.01505379,-0.61743135,0.06689506,-0.57119679,-13.19553354,0.46169877,-73.40038869,-150.25988030,6.03212869
