"CSV file for plotted parameters
Date: Fri Aug 18 13:05:01 2023
For EdSimObjectWrapper named 'Scene'

"
"Simulation Time (sec)","Motorcycle.Assembly.Body.Outputs.World Transform Position (x)","Motorcycle.Assembly.Body.Outputs.World Transform Position (y)","Motorcycle.Assembly.Body.Outputs.World Transform Position (z)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (x)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (y)","Motorcycle.Assembly.Body.Outputs.World Transform Orientation (z)","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (x) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (y) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Velocity (z) ( rad/s )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (x) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (y) ( rad/s² )","Motorcycle.Assembly.Body.Outputs.Kinematics.Fields.Angular Acceleration (z) ( rad/s² )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )","Motorcycle.Assembly.Fly wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Control Force ( N.m )","Motorcycle.Assembly.Rear wheel [H] Body.Outputs.Controlled Axes.Fields.Angular.Fields.Current State.Fields.Velocity ( rad/s )"
37.48333333,-0.45767156,-69.59711039,-0.17288121,-0.71713432,3.42673745,8.72681159,-0.36050048,-0.04302786,0.05022036,-26.46835954,-5.78198301,0.70274127,33.10830034,-54.19248356,6.58810158
37.50000000,-0.45079422,-69.63043801,-0.17252120,-0.55071302,3.51516813,8.79538294,0.17862334,0.09339176,0.07064711,32.34742897,8.18520472,1.22563331,32.80932069,-47.27680385,6.59491279
37.51666667,-0.44300710,-69.66365080,-0.17490332,-0.37420931,3.51592942,8.87271405,0.18979993,0.00144959,0.08081952,0.67057487,-5.51647611,0.61036625,32.25558382,-62.13937195,6.60079851
37.53333333,-0.43442740,-69.69676489,-0.18001731,-0.18927747,3.44055864,8.95783732,0.19906824,-0.07848964,0.08936376,0.55609778,-4.79639515,0.51269197,31.77507311,-53.91751669,6.60760142
37.55000000,-0.42603700,-69.73651574,-0.17531813,-0.78395474,3.32306891,9.00426178,-0.61987652,-0.12261888,0.04957433,-49.13668426,-2.64787133,-2.38731987,31.52748791,-44.32871074,6.61521015
37.56666667,-0.41912963,-69.77018816,-0.17678856,-0.59894049,3.39820669,9.06718989,0.19760941,0.07947228,0.06483054,49.04920537,12.12520281,0.91544340,31.29611712,-40.47701057,6.62257207
37.58333333,-0.41216342,-69.80342523,-0.17381112,-0.47839734,3.45256676,9.12717312,0.12998554,0.05751271,0.06216413,-4.05744801,-1.31753223,-0.15995746,30.83597062,-60.51330986,6.62840241
37.60000000,-0.40433341,-69.83653993,-0.17358667,-0.34653272,3.42249588,9.19440537,0.14230981,-0.03098342,0.07050366,0.73944932,-5.30975377,0.50038268,30.29986672,-60.20685465,6.63430901
37.61666667,-0.39575974,-69.86954856,-0.17610551,-0.20500125,3.31982928,9.26793284,0.15273913,-0.10714103,0.07738115,0.62575945,-4.56949069,0.41266714,29.83876652,-51.78386027,6.64109614
37.63333333,-0.38658468,-69.90247152,-0.18135447,-0.05585831,3.15862381,9.34671359,0.16084360,-0.16862605,0.08275134,0.48626489,-3.68917205,0.32223226,29.46672023,-41.78669740,6.64862379
37.65000000,-0.37938515,-69.94229193,-0.17722679,-0.67648512,3.06588579,9.32973771,-0.65088389,-0.09722696,-0.01712996,-48.70366093,4.28384732,-5.99285459,29.43695346,-30.87998219,6.65676589
37.66666667,-0.37217279,-69.97610774,-0.17223729,-0.78002184,3.08089963,9.39611069,-0.10469684,0.01660333,0.06920022,32.77118053,6.83004185,5.17950209,29.17812780,-37.90196740,6.66283833
37.68333333,-0.36465502,-70.00962190,-0.16997085,-0.77522319,3.09080471,9.47712299,0.00959204,0.01152132,0.08456429,6.85733477,-0.30491451,0.92184981,28.78494984,-49.79747297,6.66894124
37.70000000,-0.35643627,-70.04302268,-0.17046117,-0.75943825,3.03087348,9.56288596,0.02132551,-0.06155316,0.09051509,0.70400853,-4.38446986,0.35704799,28.33925366,-50.08716109,6.67536974
37.71666667,-0.34762585,-70.07632680,-0.17369806,-0.73435591,2.91189787,9.65256338,0.03113419,-0.12335785,0.09539987,0.58852192,-3.70828651,0.29308619,27.96217497,-42.38108487,6.68250854
37.73333333,-0.33970696,-70.10655867,-0.18122721,-0.23889296,2.92361926,9.74492011,0.52377055,0.01309456,0.09648293,29.55818331,8.18713670,0.06498087,27.76407856,-33.58509928,6.69024407
37.75000000,-0.33156247,-70.14448459,-0.17702856,-0.64389817,2.86102172,9.80648816,-0.42086709,-0.06505411,0.06489499,-56.67817525,-4.68960759,-1.89482915,27.52170925,-43.42256124,6.69704948
37.76666667,-0.32429335,-70.17852626,-0.17428815,-0.72995598,2.87794832,9.86660373,-0.08696804,0.01847801,0.06265693,20.03395139,5.01193079,-0.13421081,27.26985794,-37.30323638,6.70407332
37.78333333,-0.31672596,-70.21167958,-0.17431226,-0.53752357,2.90743731,9.93404192,0.20507866,0.03165904,0.07018527,17.52280337,0.79086675,0.45170353,26.88601369,-46.71048770,6.71020278
37.80000000,-0.30846196,-70.24471766,-0.17707035,-0.33508268,2.86940395,10.00785353,0.21589056,-0.03923947,0.07749823,0.64871171,-4.25393026,0.43881549,26.45663548,-48.19887550,6.71665502
37.81666667,-0.30016175,-70.28287692,-0.17275550,-0.74083488,2.77979862,10.05358751,-0.42254253,-0.09338141,0.04871334,-38.30597859,-3.24862089,-1.72704347,26.21491183,-40.15419454,6.72383001
37.83333333,-0.29300523,-70.31704972,-0.17336533,-0.57886225,2.83460430,10.09691251,0.17183933,0.05791045,0.04465145,35.66293680,9.07740156,-0.24364910,25.99541732,-35.54888605,6.73101952
37.85000000,-0.28512790,-70.35109725,-0.17671882,-0.40549538,2.81907325,10.14644156,0.18410729,-0.01581849,0.05194141,0.73607144,-4.42372067,0.43741244,25.54660474,-50.40483120,6.73703988
37.86666667,-0.27686841,-70.38967520,-0.17466945,-0.73961251,2.73727925,10.17943664,-0.34821184,-0.08530544,0.03536601,-31.93914298,-4.16926646,-0.99449698,25.25303838,-42.84071222,6.74381586
37.88333333,-0.26990864,-70.42401435,-0.17776320,-0.49952021,2.82038141,10.20924419,0.25293732,0.08735649,0.03023487,36.06896814,10.35963103,-0.30783447,25.04273372,-36.80301875,6.75097146
37.90000000,-0.26225263,-70.45947800,-0.17418833,-0.56064888,2.85376915,10.27162144,-0.06078064,0.03556564,0.06491499,-18.82309368,-3.10738770,2.08082931,24.64675199,-53.93179247,6.75679764
37.91666667,-0.25387982,-70.49480676,-0.17337630,-0.60851888,2.81573933,10.33880286,-0.04665003,-0.03910575,0.07066879,0.84783795,-4.48027920,0.34522884,24.18958193,-51.36371075,6.76336076
37.93333333,-0.24488187,-70.53001651,-0.17531969,-0.64468844,2.71532201,10.41007282,-0.03427567,-0.10433522,0.07569237,0.74246492,-3.91377377,0.30141805,23.78982872,-44.92039430,6.77064616
37.95000000,-0.23738372,-70.56452170,-0.17269317,-0.77620393,2.71342316,10.46227529,-0.13513385,-0.00131125,0.05462542,-6.05148375,6.18142623,-1.26401341,23.63586663,-36.86004119,6.77856192
37.96666667,-0.22954509,-70.59841233,-0.17233377,-0.55931138,2.74348121,10.52287730,0.23015028,0.03221336,0.06301924,21.91704946,2.01148393,0.50363603,23.25278779,-47.08923818,6.78491055
37.98333333,-0.22098078,-70.63217028,-0.17470959,-0.33066179,2.70314444,10.59002052,0.24278198,-0.04169386,0.07055880,0.75790285,-4.43446597,0.45241893,22.80396588,-50.37866453,6.79162229
38.00000000,-0.21181321,-70.66581734,-0.17981032,-0.09242780,2.60451701,10.66279316,0.25300647,-0.10300070,0.07650647,0.61348234,-3.67855202,0.35692350,22.43211242,-41.74213746,6.79906711
38.01666667,-0.20312054,-70.70550356,-0.17664678,-0.55000439,2.49861696,10.69843597,-0.47751127,-0.11068777,0.03790930,-43.83105162,-0.46145469,-2.31575477,22.31867622,-32.28770081,6.80713526
38.03333333,-0.19563117,-70.73993099,-0.17412984,-0.49985031,2.52245313,10.73543602,0.05421844,0.02531476,0.03847887,31.90381289,8.16001217,0.03422535,22.11891621,-31.52463013,6.81467095
38.05000000,-0.18751323,-70.77424257,-0.17435929,-0.43831396,2.48429696,10.77724998,0.06635327,-0.03959756,0.04407135,0.72808919,-3.89473856,0.33554993,21.72138841,-44.67143779,6.82097212
38.06666667,-0.17886337,-70.80845635,-0.17732838,-0.36719721,2.39380201,10.82321403,0.07652166,-0.09442572,0.04875479,0.61010305,-3.28969511,0.28100830,21.38590263,-37.69596091,6.82792990
38.08333333,-0.17039391,-70.84738119,-0.17456522,-0.82746713,2.26458665,10.83187996,-0.48162452,-0.13521249,0.01047767,-33.48877232,-2.44721708,-2.29662558,21.22647020,-30.06095451,6.83544178
38.10000000,-0.16319168,-70.88220240,-0.17655725,-0.60345060,2.33305818,10.85035694,0.23536566,0.07193909,0.01843663,43.01946617,12.42883467,0.47754479,21.10389946,-25.67112693,6.84274783
38.11666667,-0.15601927,-70.91856267,-0.17202428,-0.69884443,2.38482210,10.86791717,-0.09913930,0.05441236,0.01775623,-20.07030533,-1.05156998,-0.04081071,20.81408862,-45.14482622,6.84875648
38.13333333,-0.14871031,-70.95288053,-0.17140883,-0.55419357,2.43601652,10.89554287,0.15269471,0.05392353,0.02831604,15.11003975,-0.02931518,0.63358561,20.42362328,-46.14650186,6.85477406
38.15000000,-0.14071826,-70.98707202,-0.17353405,-0.39755378,2.42057342,10.92901649,0.16551798,-0.01588055,0.03515513,0.76939227,-4.18823190,0.41035305,19.99797813,-47.78893728,6.86095086
38.16666667,-0.13214065,-71.02115597,-0.17839305,-0.23082400,2.34822656,10.96767741,0.17628334,-0.07553852,0.04086543,0.64592613,-3.57951498,0.34263427,19.63454665,-40.80420666,6.86783151
38.18333333,-0.12351334,-71.06092310,-0.17528236,-0.73288612,2.22263908,10.97815054,-0.52532065,-0.13141851,0.01206439,-42.09623469,-3.35287721,-1.72803907,19.46865157,-32.78823794,6.87531931
38.20000000,-0.11594948,-71.09579181,-0.17777409,-0.56114577,2.26368959,11.01184903,0.18122729,0.04338346,0.03477426,42.39291847,10.48791466,1.36258163,19.29993492,-27.58220072,6.88282873
38.21666667,-0.10835055,-71.13061517,-0.17348906,-0.64011805,2.26144980,11.04402100,-0.08136951,-0.00199248,0.03368688,-15.75580938,-2.72255547,-0.06522770,18.98027376,-43.80153680,6.88923979
38.23333333,-0.10018491,-71.16533055,-0.17194840,-0.70832405,2.20304515,11.08029189,-0.06994571,-0.06071037,0.03867103,0.68542844,-3.52307174,0.29905052,18.62000025,-40.48505198,6.89569897
38.25000000,-0.09234603,-71.19774985,-0.17433597,-0.43071264,2.20668507,11.11915216,0.29227960,0.00421573,0.04062440,21.73352205,3.89555675,0.11720618,18.35630337,-34.70918458,6.90274540
38.26666667,-0.08394319,-71.23006019,-0.17944002,-0.14392761,2.15574101,11.16325467,0.30207831,-0.05311646,0.04641757,0.58794366,-3.44006570,0.34765708,18.00766050,-39.14665512,6.90944816
38.28333333,-0.07566357,-71.26833064,-0.17649592,-0.53628235,2.05667566,11.16894154,-0.41065395,-0.10370403,0.00656696,-42.76390316,-3.03551748,-2.39094813,17.86537067,-30.93349286,6.91674511
38.30000000,-0.06814590,-71.30357929,-0.17504544,-0.54395528,2.07905390,11.19130650,-0.00718998,0.02365403,0.02318334,24.20785769,7.64138960,0.99697389,17.71601820,-26.37279924,6.92389175
38.31666667,-0.06129261,-71.33821558,-0.17602205,-0.25278875,2.25561668,11.25587607,0.30746576,0.18536163,0.06628163,18.87934444,9.70245609,2.58589766,17.52355255,-39.04383555,6.93023441
38.33333333,-0.05362357,-71.37268946,-0.17972057,0.05230808,2.35237133,11.32736676,0.32250621,0.10145206,0.07462707,0.90231679,-5.03423527,0.50076703,17.01365916,-57.23550614,6.93596405
38.35000000,-0.04503269,-71.41235985,-0.17626201,-0.25313009,2.33322890,11.39205798,-0.31708479,-0.01992727,0.06772297,-38.37548903,-7.28268901,-0.41415513,16.63553892,-51.75832482,6.94253707
38.36666667,-0.03584097,-71.45189240,-0.17553939,-0.54634969,2.25356432,11.46021284,-0.30420271,-0.08292507,0.07189481,0.77291615,-3.77977525,0.25034552,16.24820832,-43.52245253,6.95004507
38.38333333,-0.02734684,-71.48664301,-0.17986915,-0.11852776,2.30321995,11.53504758,0.45112945,0.05245283,0.07800196,45.31995696,8.12259165,0.36650198,15.94386466,-38.54641526,6.95813544
38.40000000,-0.01863906,-71.52676809,-0.17734712,-0.29618701,2.29878404,11.58955300,-0.18375267,-0.00443884,0.05704838,-38.09288327,-3.41379672,-1.25696961,15.64649290,-49.55002359,6.96549185
38.41666667,-0.00902099,-71.57020555,-0.17067971,-0.88898446,2.19227098,11.64499220,-0.61850108,-0.11093476,0.05916198,-26.08490492,-6.38973330,0.12682751,15.28818917,-45.91726006,6.97305115
38.43333333,-0.00119886,-71.60553771,-0.17209103,-0.67035922,2.23772708,11.66320485,0.22968094,0.04785647,0.01840851,50.89090521,9.52759091,-2.44512263,14.98720963,-38.41636259,6.98152572
38.45000000,0.00737178,-71.64071570,-0.17624009,-0.43761402,2.20979452,11.68760670,0.24472172,-0.02900268,0.02581595,0.90244818,-4.61155530,0.44446448,14.51531805,-53.02935276,6.98812729
38.46666667,0.01656582,-71.67575881,-0.18312511,-0.19269911,2.12101241,11.71737194,0.25765199,-0.09279975,0.03165878,0.77583387,-3.82794638,0.35061031,14.12354581,-44.01975476,6.97923201
38.48333333,0.02453355,-71.71172786,-0.17823071,-0.21319828,2.11355445,11.73997180,-0.02059232,-0.00772614,0.02367788,-16.69463776,5.10419767,-0.47879442,14.00693121,-34.53054270,6.96920989
38.50000000,0.03274028,-71.74912914,-0.17331907,-0.39951015,2.05858530,11.74969222,-0.19473479,-0.05750837,0.01048009,-10.44854765,-2.98693423,-0.79186718,13.67941273,-42.32442342,6.96077856
38.51666667,0.04147643,-71.78640750,-0.17115233,-0.57430317,1.95092913,11.76313903,-0.18255016,-0.11261365,0.01503039,0.73108173,-3.30633507,0.27302125,13.33870386,-38.30915133,6.95236377
38.53333333,0.05065157,-71.82358106,-0.17172574,-0.73935824,1.79946126,11.77960044,-0.17228108,-0.15840890,0.01904632,0.61616786,-2.74779387,0.24097155,13.05502047,-31.90574759,6.94363334
38.55000000,0.05890397,-71.85866422,-0.17583426,-0.42333944,1.82441826,11.81843520,0.33221997,0.02654601,0.04038012,30.27010670,11.09716720,1.28005498,12.95054369,-24.55364461,6.93467176
38.56666667,0.06715793,-71.89141716,-0.18398221,0.15679010,1.85451460,11.85501339,0.60873975,0.03160592,0.03821160,16.59121248,0.30344724,-0.13002839,12.60553173,-39.51095402,6.92682298
38.58333333,0.07575965,-71.93159634,-0.18164927,-0.09955827,1.81129864,11.86889593,-0.26798238,-0.04526295,0.01450773,-52.60314028,-4.61313951,-1.42185194,12.43450082,-37.04595389,6.91910488
38.60000000,0.08426732,-71.97206445,-0.18155725,-0.38394666,1.75684371,11.86883520,-0.29781279,-0.05702488,0.00017704,-1.78982886,-0.70569583,-0.85984259,12.19767017,-31.17914232,6.91113726
38.61666667,0.09165251,-72.00707082,-0.17984097,-0.30042033,1.78418935,11.86483849,0.08733926,0.02861080,-0.00435429,23.10911894,5.13815932,-0.27189480,11.96855533,-31.46907676,6.90336257
38.63333333,0.09922310,-72.04225603,-0.17514033,-0.38071662,1.78438081,11.86883030,-0.08395592,0.00022532,0.00417693,-10.27771160,-1.70312627,0.51187278,11.68145080,-39.68441970,6.89680752
38.65000000,0.10732602,-72.07732120,-0.17318615,-0.44942484,1.73205478,11.87702300,-0.07168784,-0.05473214,0.00897207,0.73608427,-3.29744451,0.28770795,11.34233416,-38.10964597,6.89009879
38.66666667,0.11588676,-72.11228149,-0.17397531,-0.50803030,1.63455481,11.88882686,-0.06100838,-0.10199493,0.01320829,0.64077013,-2.83577441,0.25417503,11.05040402,-32.80919269,6.88287768
38.68333333,0.12481457,-72.14715545,-0.17750335,-0.55834888,1.50078432,11.90351305,-0.05227273,-0.13993501,0.01667652,0.52414575,-2.27641958,0.20809697,10.81550531,-26.40691784,6.87523301
38.70000000,0.13220083,-72.18186981,-0.17294888,-0.62643523,1.49404093,11.90157988,-0.07135276,-0.00708221,-0.00195061,-1.14479046,7.97114660,-1.11762233,10.80523322,-19.44311319,6.86727948
38.71666667,0.13941620,-72.21622502,-0.17105399,-0.53335532,1.55500667,11.93217303,0.09832538,0.06416404,0.03137794,10.18068823,4.27477635,1.99971249,10.60624327,-31.46949722,6.86093139
38.73333333,0.14718577,-72.25045500,-0.17190128,-0.42833535,1.56150859,11.96736637,0.11097885,0.00711774,0.03678232,0.75920370,-3.42276605,0.32426454,10.25514599,-39.43537441,6.85476256
38.75000000,0.15543983,-72.28457337,-0.17548831,-0.31273019,1.52047857,12.00662495,0.12216701,-0.04269988,0.04137364,0.67129014,-2.98906432,0.27548538,9.94850985,-34.43987880,6.84801851
38.76666667,0.16409401,-72.31859699,-0.18181115,-0.18819885,1.44022348,12.04927243,0.13156264,-0.08384698,0.04501240,0.56373981,-2.46885086,0.21833380,9.69490124,-28.48880820,6.84079161
38.78333333,0.17151570,-72.35336259,-0.17554325,-0.38131194,1.42620432,12.04543491,-0.20232806,-0.01470062,-0.00394437,-20.03344145,4.14874197,-2.93739548,9.67007188,-21.82387930,6.83319378
38.80000000,0.17817067,-72.38754004,-0.17201359,-0.36179744,1.55957367,12.08334433,0.02146979,0.13991847,0.03877866,13.42786489,9.27717703,2.56337181,9.55878036,-29.06298942,6.82685181
38.81666667,0.18549101,-72.42156904,-0.17122925,-0.32782249,1.62745275,12.12670853,0.03684128,0.07135470,0.04496472,0.92227952,-4.11381165,0.37115901,9.13707423,-47.35818945,6.82131847
38.83333333,0.19343056,-72.45545826,-0.17319073,-0.28025387,1.63451771,12.17517809,0.05125840,0.00766753,0.05069667,0.86502366,-3.82122457,0.34391659,8.74555970,-43.96000522,6.81506470
38.85000000,0.20191937,-72.48922151,-0.17789566,-0.22044150,1.58766218,12.22817509,0.06419570,-0.04882413,0.05569026,0.77623749,-3.38950052,0.29961638,8.39796688,-39.03188024,6.80816902
38.86666667,0.21013247,-72.52849343,-0.17549114,-0.78136360,1.49180866,12.23156759,-0.58730065,-0.10034309,0.00442874,-39.08978130,-3.09114424,-3.07568941,8.24178411,-32.76977370,6.80073445
38.88333333,0.21647716,-72.56256690,-0.17832457,-0.46330375,1.67649646,12.24691567,0.33351553,0.19356796,0.01396474,55.24891020,17.63493833,0.57204236,8.11270340,-29.73542723,6.79358714
38.90000000,0.22394670,-72.59832917,-0.17546304,-0.38663906,1.71677527,12.24333161,0.08017195,0.04215088,-0.00406432,-15.20073426,-9.08462136,-1.08177100,7.57419481,-59.85339530,6.78838175
38.91666667,0.23208914,-72.63393946,-0.17534831,-0.29516691,1.69112030,12.24535558,0.09585243,-0.02685274,0.00227837,0.94082711,-4.14021291,0.38056062,7.14934125,-47.71539636,6.78197760
38.93333333,0.24081199,-72.66941806,-0.17797598,-0.19087241,1.60863464,12.25224901,0.10942477,-0.08634741,0.00758210,0.81434147,-3.56968986,0.31822620,6.78262234,-41.19525134,6.77488215
38.95000000,0.24894613,-72.70916455,-0.17606049,-0.55362362,1.51981552,12.21414339,-0.38096137,-0.09326851,-0.03928419,-29.42316833,-0.41528934,-2.81197174,6.63308677,-33.20867987,6.76722975
38.96666667,0.25610445,-72.74354122,-0.18025781,-0.29761466,1.56395933,12.19920172,0.26767093,0.04610986,-0.01598419,38.91794338,8.36269456,1.39791874,6.38825846,-32.82546966,6.76020028
38.98333333,0.26324580,-72.77823374,-0.17649833,-0.38018807,1.54247502,12.18068684,-0.08699622,-0.02261257,-0.01924820,-21.28002434,-4.12336624,-0.19584091,6.05963980,-45.30582249,6.75416783
39.00000000,0.27020243,-72.81216602,-0.17556038,-0.23629488,1.59843666,12.19787210,0.15117780,0.05869885,0.01767407,14.29044139,4.87868462,2.21533455,5.79613943,-39.44318090,6.74813155
39.01666667,0.27783676,-72.84594648,-0.17736228,-0.07779675,1.58786339,12.22062858,0.16664139,-0.01100697,0.02385159,0.92781095,-4.18233420,0.37065472,5.36744654,-48.14852059,6.74226689
39.03333333,0.28586607,-72.88503514,-0.17138175,-0.56567803,1.47362787,12.21146297,-0.51116432,-0.11967952,-0.00892291,-40.66833670,-6.52038756,-1.96645712,5.09866235,-41.16837501,6.73569683
39.05000000,0.29433305,-72.92397953,-0.16809939,-1.04361758,1.31516558,12.20483042,-0.50066582,-0.16602295,-0.00461251,0.62991614,-2.78063546,0.25854911,4.81230320,-32.18627171,6.72872267
39.06666667,0.30163759,-72.95808239,-0.17022244,-0.80097015,1.33131217,12.19791375,0.25393253,0.01678994,-0.00751242,45.27599329,10.96839756,-0.17399250,4.62832140,-27.37845035,6.72131855
39.08333333,0.30882495,-72.99183038,-0.17491909,-0.38322426,1.41699534,12.22450058,0.43813005,0.09001024,0.02690500,11.05186354,4.39315529,2.06505809,4.34649204,-42.33997178,6.71512220
39.10000000,0.31669142,-73.02539887,-0.18232557,0.04898161,1.43572656,12.25644812,0.45343769,0.01971280,0.03338774,0.91847053,-4.21790860,0.38906024,3.91450020,-48.51712515,6.70902399
39.11666667,0.32517136,-73.06751023,-0.17600191,-0.53824736,1.30400972,12.24355382,-0.61526727,-0.13799054,-0.01291004,-64.12221330,-9.46265234,-2.77770042,3.68578326,-40.50591943,6.70223324
39.13333333,0.33242406,-73.10116274,-0.17774483,-0.25642650,1.30387011,12.23589374,0.29493958,-0.00020180,-0.00801834,54.61240731,8.26733939,0.29336005,3.42338033,-27.45781085,6.69481733
39.15000000,0.34000640,-73.13944367,-0.17402478,-0.48660066,1.21883553,12.19654727,-0.24194478,-0.08931330,-0.04061532,-32.21303623,-5.34682905,-1.95579288,3.16399429,-38.52207642,6.68867928
39.16666667,0.34680294,-73.17345585,-0.17570791,-0.24140462,1.23130537,12.16782626,0.25612565,0.01286710,-0.03015207,29.88424172,6.13077431,0.62777095,2.93910968,-29.57341905,6.68219027
39.18333333,0.35413123,-73.20734623,-0.18011485,0.01481807,1.19151281,12.14350633,0.26777734,-0.04172097,-0.02537965,0.69911200,-3.27534915,0.28634293,2.60221328,-37.87654186,6.67649097
39.20000000,0.36159697,-73.24620886,-0.17867780,-0.27651240,1.10925406,12.10003896,-0.30599436,-0.08624495,-0.04531295,-34.42627966,-2.67160258,-1.19597870,2.45514788,-30.18610589,6.67023754
39.21666667,0.36811239,-73.28027383,-0.17675401,-0.26709411,1.09905832,12.06275090,0.00911036,-0.01086204,-0.03898963,18.90629514,4.52294339,0.37934973,2.26841574,-26.19288067,6.66383495
39.23333333,0.37435628,-73.31385577,-0.17743603,-0.04290289,1.17976364,12.06452603,0.23480942,0.08451919,0.00162991,13.54194380,5.72287407,2.43717209,2.06881054,-33.10879460,6.65839506
39.25000000,0.38163922,-73.35186764,-0.17182355,-0.36782775,1.13682639,12.06599075,-0.34022950,-0.04495806,0.00169469,-34.50234819,-7.76858336,0.00388456,1.74558134,-42.67432911,6.65320589
39.26666667,0.38938252,-73.38976346,-0.16892676,-0.68316650,1.04834887,12.07101250,-0.33012163,-0.09260145,0.00610737,0.60645398,-2.85851418,0.26473473,1.45300002,-32.86271326,6.64693074
39.28333333,0.39669023,-73.42353289,-0.17104413,-0.41869571,1.03766916,12.07229002,0.27697752,-0.01117039,0.00144507,36.42596345,4.88579932,-0.27973214,1.19040952,-29.01197166,6.64018620
39.30000000,0.40447916,-73.45719016,-0.17588152,-0.14437347,0.97974797,12.07763087,0.28736802,-0.06062678,0.00589004,0.62345276,-2.96751840,0.26672897,0.88585921,-34.22724335,6.63389926
39.31666667,0.41263631,-73.49075884,-0.18343484,0.13744366,0.88580564,12.08619596,0.29526415,-0.09837573,0.00897412,0.47379935,-2.26517208,0.18509608,0.65343494,-26.12365457,6.62712402
39.33333333,0.42052465,-73.53269712,-0.17812411,-0.56728212,0.74127028,12.04790662,-0.73855600,-0.15150735,-0.03952469,-62.02917612,-3.18821038,-2.90986241,0.68301697,-18.12543807,6.62001391
39.35000000,0.42661506,-73.56595934,-0.17599373,-0.43921406,0.78175301,11.99722095,0.13340711,0.04192564,-0.05344354,52.31774157,11.60621689,-0.83550599,0.58561998,-14.09819040,6.61317557
39.36666667,0.43296594,-73.59908460,-0.17658893,-0.27612773,0.80887969,11.95947495,0.17023494,0.02815971,-0.03970029,2.20966438,-0.82594334,0.82458233,0.32580212,-32.15719874,6.60818427
39.38333333,0.43940944,-73.63161188,-0.18022901,-0.03409019,0.83867166,11.93269017,0.25305785,0.03112207,-0.02813042,4.96937309,0.17773998,0.69418128,0.08507545,-30.51467157,6.60288349
39.40000000,0.44614239,-73.66894952,-0.17797094,-0.33693824,0.81151513,11.89007166,-0.31778439,-0.02858263,-0.04453311,-34.25052935,-3.58231329,-0.98417001,-0.08155983,-30.47789338,6.59746001
39.41666667,0.45213067,-73.70250177,-0.17705477,-0.19814201,0.87040967,11.83766391,0.14454155,0.06141733,-0.05516277,27.73953580,5.40012026,-0.63785102,-0.28896977,-26.98757385,6.59172896
39.43333333,0.45784906,-73.73564400,-0.17869603,0.12427371,1.01317215,11.81989492,0.33732693,0.14948869,-0.01870152,11.56711359,5.28430777,2.18765747,-0.51360132,-36.55776252,6.58674278
39.45000000,0.46443753,-73.77275578,-0.17552642,-0.01634371,1.04990690,11.79776105,-0.14767149,0.03849036,-0.02313854,-29.09997475,-6.65963013,-0.26627482,-0.87066454,-46.85657624,6.58200482
39.46666667,0.47159190,-73.80974450,-0.17508937,-0.14532161,1.03116541,11.78050576,-0.13539348,-0.01965151,-0.01803902,0.73667628,-3.48847574,0.30596044,-1.22726857,-40.04847449,6.57635865
39.48333333,0.47925805,-73.84662122,-0.17738488,-0.26373262,0.96219172,11.76760913,-0.12423462,-0.07227684,-0.01324535,0.66953105,-3.15751361,0.28761528,-1.55041126,-36.29619295,6.57012940
39.50000000,0.48512463,-73.88022453,-0.17595488,-0.18118349,1.01237427,11.71306014,0.08546096,0.05232888,-0.05731870,12.58174087,7.47632201,-2.64440081,-1.70007873,-30.85155098,6.56339829
39.51666667,0.49159628,-73.91369779,-0.17726007,-0.08617116,1.00295038,11.66354541,0.09858480,-0.00998960,-0.05182053,0.78742553,-3.73909726,0.32988322,-2.08416501,-43.17581411,6.55852374
39.53333333,0.49797792,-73.95082590,-0.17477546,-0.40097736,0.94840239,11.57978003,-0.33115787,-0.05749493,-0.08746267,-25.78456100,-2.85032505,-2.13853213,-2.32060347,-37.29121855,6.55300180
39.55000000,0.50370803,-73.98453032,-0.17714400,-0.28601001,1.00035937,11.52693736,0.11945249,0.05407655,-0.05565392,27.03662061,6.69436568,1.90840651,-2.55509038,-34.13207012,6.54757495
39.56666667,0.50962539,-74.01935954,-0.17307463,-0.47409622,1.01368113,11.48536117,-0.19772859,0.01366146,-0.04362335,-19.03087192,-2.42488786,0.72182172,-2.86910355,-45.51939131,6.54279668
39.58333333,0.51554653,-74.05250431,-0.17241405,-0.34105303,1.07302094,11.46565248,0.13894667,0.06199216,-0.02107699,20.20050843,2.89990127,1.35275465,-3.21617841,-44.11131650,6.53780606
39.60000000,0.52217639,-74.08549696,-0.17449042,-0.19361011,1.06271896,11.45190801,0.15413362,-0.01085523,-0.01434019,0.91121138,-4.37082237,0.40420060,-3.66341420,-50.23778521,6.53279030
